"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","startUrl","symbols/0","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","view_count"
"1622227316188528642","2023-02-05T13:35:06.000Z","0","!dinusian kan semester 2 krs nya masih di paketin, itu kelas nya ganti ya?? brrti beda ga kayak pas semester 1, bener ga???",,,,,,,,,,,,,,,,,,,,,,"1622227316188528642",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1622227316188528642",,,,,,,,,,,,,,,,,,,,,,,,,"506"
"1622194706523521024","2023-02-05T11:25:31.000Z","0","Thanks kak testimoninya❤️🥺
mua semarang mua undip mua unnes mua udinus mua tembalang mua poltekkes mua polines https://t.co/DeTKzEe5P2",,,,,,,,,,,,,,,,,,,,,,"1622194706523521024","https://pbs.twimg.com/media/FoMxe7wakAEgq0O.jpg","photo","https://pbs.twimg.com/media/FoMxfLHaQAIIEXS.jpg","photo",,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1622194706523521024",,,,,,,,,,,,,,,,,,,,,,,,,"126"
"1621735922671976448","2023-02-04T05:03:17.000Z","0","#kaos #jaket #kemeja #kemejaorganisasi #jaketkampus #konveksi #semarang #konveksisemarang #mahasiswa #unnes #undip #universitasdiponegoro #udinus #upgris #polines #uinws #uinwalisongo #undiphits #unneshits #vendor #vendorkonveksi https://t.co/eFE1sxbmVY","kaos","jaket","kemeja","kemejaorganisasi","jaketkampus","konveksi","semarang","konveksisemarang","mahasiswa","unnes","undip","universitasdiponegoro","udinus","upgris","polines","uinws","uinwalisongo","undiphits","unneshits","vendor","vendorkonveksi","1621736127572099072","https://pbs.twimg.com/media/FoGQUB4aAAAJTCP.jpg","photo","https://pbs.twimg.com/media/FoGQV8dacAAnkaR.jpg","photo","https://pbs.twimg.com/media/FoGQYJlaAAA_0Ke.jpg","photo","https://pbs.twimg.com/media/FoGQZ1XaUAEfx-p.jpg","photo","1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/clothinkonveksi/status/1621736127572099072",,,,,,,,,,,,,,,,,,,,,,,,,"49"
"1621735922671976448","2023-02-04T05:02:48.000Z","0","#kaos #jaket #kemeja #kemejaorganisasi #jaketkampus #konveksi #semarang #konveksisemarang #mahasiswa #unnes #undip #universitasdiponegoro #udinus #upgris #polines #uinws #uinwalisongo #undiphits #unneshits #vendor #vendorkonveksi https://t.co/iqceeeodM4","kaos","jaket","kemeja","kemejaorganisasi","jaketkampus","konveksi","semarang","konveksisemarang","mahasiswa","unnes","undip","universitasdiponegoro","udinus","upgris","polines","uinws","uinwalisongo","undiphits","unneshits","vendor","vendorkonveksi","1621736005354278913","https://pbs.twimg.com/media/FoGQPEraYAA_fEm.jpg","photo","https://pbs.twimg.com/media/FoGQPxdakAA1eju.jpg","photo","https://pbs.twimg.com/media/FoGQQgpaEAEua5f.jpg","photo","https://pbs.twimg.com/media/FoGQRntaMAAk1em.jpg","photo","1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/clothinkonveksi/status/1621736005354278913",,,,,,,,,,,,,,,,,,,,,,,,,"105"
"1621659337155559424","2023-02-04T00:28:37.000Z","0","@moonkimssi KAMU DI SEMARANG JUGA??? aku kuliah di udinus kalau kamu tauu",,,,,,,,,,,,,,,,,,,,,,"1621667001948319744",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/arcticmingyus/status/1621667001948319744",,,,,,,,,,"1331061875660922883","cacaa⛄","moonkimssi",,,,,,,,,,,,,"65"
"1621526453753118721","2023-02-03T15:10:07.000Z","0","!dinusian kalau mau sidang proposal itu di turnitin nya bab 1-3 aja atau beserta cover2nya sampai dafpus dan daftar isi?",,,,,,,,,,,,,,,,,,,,,,"1621526453753118721",,,,,,,,,"6","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1621526453753118721",,,,,,,,,,,,,,,,,,,,,,,,,"848"
"1621485542570602497","2023-02-03T12:27:33.000Z","0","Udah H-1 pengumuman PMDK II nih, buruan daftar sebelum ketinggalan!!  😉😉 https://t.co/ktHfZHl5sn",,,,,,,,,,,,,,,,,,,,,,"1621485542570602497","https://pbs.twimg.com/media/FoCsgJKaIAM8F_A.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/udinus_admisi/status/1621485542570602497",,,,,,,,,,,,,,,,,,,,,,,,,"125"
"1621389204306694145","2023-02-03T06:04:44.000Z","4","mahasiswa udinus: ""modar koe meh parkir ning ndi""",,,,,,,,,,,,,,,,,,,,,,"1621389204306694145",,,,,,,,,"3","1","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/small_MOFO/status/1621389204306694145",,,,,,,,,,,,,,,,,,,,,,,,,"222"
"1621332401468375041","2023-02-03T02:19:02.000Z","20","Mobil mahasiswa yang cocok buat dipake ke kampus katanya https://t.co/6dHYRJJUzq",,,,,,,,,,,,,,,,,,,,,,"1621332401468375041","https://pbs.twimg.com/ext_tw_video_thumb/1621332319591350275/pu/img/F5t9x8mvFdAuYuAk.jpg","photo",,,,,,,"8","7","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/KememkeuSG/status/1621332401468375041",,,,,,,,,,,,,,,,,,,,,,,,,"1606"
"1621025634674970624","2023-02-02T06:00:03.000Z","0","testimoni😍✨
mua semarang mua undip mua unnes mua udinus mua tembalang https://t.co/pWTlNMfSCT",,,,,,,,,,,,,,,,,,,,,,"1621025634674970624","https://pbs.twimg.com/media/Fn8KNrWaUAUG4um.jpg","photo","https://pbs.twimg.com/media/Fn8KOHqaQAABk2J.jpg","photo",,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1621025634674970624",,,,,,,,,,,,,,,,,,,,,,,,,"307"
"1620914437988421634","2023-02-01T22:38:11.000Z","1","TERBAIK❗️WA 08112298995, Peluang Bisnis untuk Mahasiswa Pemula di Semarang

#infosemarang #bisnissemarang #mahasiswasemarang #udinus #2februari2023 #bisnisinternasional #bisniscoaching https://t.co/py5sU5KzSJ","infosemarang","bisnissemarang","mahasiswasemarang","udinus","2februari2023","bisnisinternasional","bisniscoaching",,,,,,,,,,,,,,,"1620914437988421634","https://pbs.twimg.com/ext_tw_video_thumb/1620914387136688128/pu/img/MctVQdD6PB-cRrdU.jpg","photo",,,,,,,"0","1","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/BIZutkMahasiswa/status/1620914437988421634",,,,,,,,,,,,,,,,,,,,,,,,,"96"
"1620252094375788545","2023-01-31T02:46:45.000Z","0","#kaos #jaket #kemeja #kemejaorganisasi #jaketkampus #konveksi #semarang #konveksisemarang #mahasiswa #unnes #undip #universitasdiponegoro #udinus #upgris #polines #uinws #uinwalisongo #undiphits #unneshits #vendor #vendorkonveksi https://t.co/ww6UBqY9dy","kaos","jaket","kemeja","kemejaorganisasi","jaketkampus","konveksi","semarang","konveksisemarang","mahasiswa","unnes","undip","universitasdiponegoro","udinus","upgris","polines","uinws","uinwalisongo","undiphits","unneshits","vendor","vendorkonveksi","1620252216023224323","https://pbs.twimg.com/media/FnxKyP7aUAAdyCc.jpg","photo","https://pbs.twimg.com/media/FnxKyqDacAIdEcQ.jpg","photo","https://pbs.twimg.com/media/FnxKzOHaIAENV3a.jpg","photo",,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/clothinkonveksi/status/1620252216023224323",,,,,,,,,,,,,,,,,,,,,,,,,"124"
"1620252094375788545","2023-01-31T02:46:25.000Z","0","#kaos #jaket #kemeja #kemejaorganisasi #jaketkampus #konveksi #semarang #konveksisemarang #mahasiswa #unnes #undip #universitasdiponegoro #udinus #upgris #polines #uinws #uinwalisongo #undiphits #unneshits #vendor #vendorkonveksi https://t.co/JvolLdzY7w","kaos","jaket","kemeja","kemejaorganisasi","jaketkampus","konveksi","semarang","konveksisemarang","mahasiswa","unnes","undip","universitasdiponegoro","udinus","upgris","polines","uinws","uinwalisongo","undiphits","unneshits","vendor","vendorkonveksi","1620252130350362624","https://pbs.twimg.com/media/FnxKs0qaUAE49CM.jpg","photo","https://pbs.twimg.com/media/FnxKtK8agAAGNX7.jpg","photo","https://pbs.twimg.com/media/FnxKtqdaEAExROy.jpg","photo","https://pbs.twimg.com/media/FnxKuLXaEAAe3cL.jpg","photo","1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/clothinkonveksi/status/1620252130350362624",,,,,,,,,,,,,,,,,,,,,,,,,"180"
"1620039383490646020","2023-01-30T12:41:02.000Z","0","Ini jam makan tapi w lagi nangis gara gara post ig udinus awikwok malu diliat",,,,,,,,,,,,,,,,,,,,,,"1620039383490646020",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/jigxiang/status/1620039383490646020",,,,,,,,,,,,,,,,,,,,,,,,,"35"
"1620035373945720832","2023-01-30T12:25:06.000Z","1","!dinusian gimana nih perform DFU kemarin??",,,,,,,,,,,,,,,,,,,,,,"1620035373945720832",,,,,,,,,"4","1","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1620035373945720832",,,,,,,,,,,,,,,,,,,,,,,,,"852"
"1619869285802999810","2023-01-30T01:25:08.000Z","0","!Dinusian Piyee menurut mu acara semalem masokk ga? Terutama untuk panitia? Wkwk",,,,,,,,,,,,,,,,,,,,,,"1619869285802999810",,,,,,,,,"2","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1619869285802999810",,,,,,,,,,,,,,,,,,,,,,,,,"1081"
"1619727332285227008","2023-01-29T16:48:07.000Z","0","@menfesssambat internal oo, cuma anak udinus yang boleh😃",,,,,,,,,,,,,,,,,,,,,,"1619739177532420097",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/callmebeyyy/status/1619739177532420097",,,,,,,,,,"1204757954727006208","Om Sambat","menfesssambat",,,,,,,,,,,,,"138"
"1619524626861916161","2023-01-29T02:35:35.000Z","0","ayo pindah udinus https://t.co/2dpNYebTVa",,,,,,,,,,,,,,,,,,,,,,"1619524626861916161","https://pbs.twimg.com/media/Fnm1EEeacAA0pvZ.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/nugttrebusenak/status/1619524626861916161",,,,,,,,,,,,,,,,,,,,,,,,,"115"
"1619319380608794624","2023-01-28T22:54:34.000Z","2","@raghuramkravi Moracle.eth 1 eth",,,,,,,,,,,,,,,,,,,,,,"1619469006335004672",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/altudemun/status/1619469006335004672",,,,,,,,,,"429663368","killaclub.eth | unknownperson.eth","raghuramkravi",,,,,,,,,,,,,"62"
"1619359674532511744","2023-01-28T15:40:07.000Z","0","!dinusian info barber yang bagus tp gaterlalu mahal dog",,,,,,,,,,,,,,,,,,,,,,"1619359674532511744",,,,,,,,,"2","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1619359674532511744",,,,,,,,,,,,,,,,,,,,,,,,,"801"
"1622792021684662272","2023-02-07T02:59:02.000Z","0","Udinus panas polll https://t.co/NvmrYqfbnA",,,,,,,,,,,,,,,,,,,,,,"1622792021684662272","https://pbs.twimg.com/media/FoVQt7OaQAAiOyB.jpg","photo","https://pbs.twimg.com/media/FoVQt7aagAAO4Jh.jpg","photo","https://pbs.twimg.com/media/FoVQt7aaMAALPdG.jpg","photo","https://pbs.twimg.com/media/FoVQt7XaYAAxJLJ.jpg","photo","1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/nakirotomino/status/1622792021684662272",,,,,,,,,,,,,,,,,,,,,,,,,"76"
"1622592120208134144","2023-02-06T14:38:31.000Z","1","@kevvin1507 udinus?",,,,,,,,,,,,,,,,,,,,,,"1622605663229837320",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/tumhiho98/status/1622605663229837320",,,,,,,,,,"1490520241449082881","keviiiin🦖","kevvin1507",,,,,,,,,,,,,"120"
"1622597913250787328","2023-02-06T14:07:43.000Z","0","Minder sebenarnya di UIN bukannya gmn² tp liat sahabat sirkel SMA kuliahnya wahhh bgttt Undip, Poltekkes, Udinus, UMS. Apalagi kalo liat temen kls SMA lanjut di Undip Unnes blm lagi di PTS top kayak UMS UMY ambil kedokteran, hukum, blm lagi ada yg kedinasan dia pinter ujian",,,,,,,,,,,,,,,,,,,,,,"1622597913250787328",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/mienrvaa/status/1622597913250787328",,,,,,,,,,,,,,,,,,,,,,,,,"73"
"1622530572357873664","2023-02-06T13:46:17.000Z","0","@ur_scorpio gue jg nyoba buat cadangan sal😭 udahh banyakjj, udinus, unjaya, uad banyak si tp aku nyarinya yg jateng semuaa",,,,,,,,,,,,,,,,,,,,,,"1622592517677142018",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/belongnewera/status/1622592517677142018",,,,,,,,,,"1331861502807085057","fisal","ur_scorpio",,,,,,,,,,,,,"32"
"1622493745538285568","2023-02-06T07:13:48.000Z","0","TODAY GRADUATION UNDIP✨😍
DARI KAKAK"" CANTIK FSM &amp; FISIP
mua semarang mua undip mua unnes mua udinus mua poltekkes mua polines mua tembalang https://t.co/13dwpu2nrL",,,,,,,,,,,,,,,,,,,,,,"1622493745538285568","https://pbs.twimg.com/media/FoRBcGqakAEPBtl.jpg","photo","https://pbs.twimg.com/media/FoRBcp7acAAjxAs.jpg","photo","https://pbs.twimg.com/media/FoRBdFxaMAIG30s.jpg","photo","https://pbs.twimg.com/media/FoRBdXKaAAAhzTX.jpg","photo","0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1622493745538285568",,,,,,,,,,,,,,,,,,,,,,,,,"105"
"1622062200239296512","2023-02-05T04:14:24.000Z","0","@solinepmenfess udinus nder",,,,,,,,,,,,,,,,,,,,,,"1622086212000563201",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/evergardyn/status/1622086212000563201",,,,,,,,,,"1484144417166741514","Lomba Puisi, Poster Digital dan Bedah Buku 📌","solinepmenfess",,,,,,,,,,,,,"353"
"1621912975836868608","2023-02-04T16:46:01.000Z","0","Gua lagi butuh partner buat kerja sama, syaratnya anak upgris atau nggak udinus",,,,,,,,,,,,,,,,,,,,,,"1621912975836868608",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/mariamahermosa/status/1621912975836868608",,,,,,,,,,,,,,,,,,,,,,,,,"64"
"1621837252711317505","2023-02-04T11:45:07.000Z","1","!dinusian info yg jual kerak telor donk gessss",,,,,,,,,,,,,,,,,,,,,,"1621837252711317505",,,,,,,,,"4","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1621837252711317505",,,,,,,,,,,,,,,,,,,,,,,,,"678"
"1621800148732084224","2023-02-04T09:17:41.000Z","0","HAI SIST MASIH ADA SISA SLOT UNTUK WISUDA UNNES TANGGAL 8-9 MARET 2023 ✨❤️
PRICELIST? CHAT WA ON MY BIO
mua semarang mua undip mua unnes mua udinus mua polines mua unimus mua poltekkes mua tembalang https://t.co/UsmjWs9pUC",,,,,,,,,,,,,,,,,,,,,,"1621800148732084224","https://pbs.twimg.com/media/FoHKnydagAIeobu.jpg","photo","https://pbs.twimg.com/media/FoHKoKlagAETwJj.jpg","photo","https://pbs.twimg.com/media/FoHKokcaYAYCr3E.jpg","photo","https://pbs.twimg.com/media/FoHKo2NaQAAyYOw.jpg","photo","0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1621800148732084224",,,,,,,,,,,,,,,,,,,,,,,,,"232"
"1621486725439848448","2023-02-03T12:32:15.000Z","0","Halo calon Dinusian 👋 Kalian ada yang suka matematika kaya Nono nggak nih? Karena kali ini mimin bakal ngasih rekomendasi beberapa jurusan yang cocok buat kalian yang suka matematika 😍 https://t.co/Tw99wtGzBF",,,,,,,,,,,,,,,,,,,,,,"1621486725439848448","https://pbs.twimg.com/media/FoCtjvfaAAIkg8D.jpg","photo","https://pbs.twimg.com/media/FoCtkUPacAA74hV.jpg","photo","https://pbs.twimg.com/media/FoCtk6uakAEZLCG.jpg","photo",,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/udinus_admisi/status/1621486725439848448",,,,,,,,,,,,,,,,,,,,,,,,,"178"
"1621465013520326658","2023-02-03T11:05:59.000Z","0","TODAY UNDIP DAY AGAIN ✨❤️
(makeup sesuai request semua 😍)
pricelist? chat whatsapp on our bio
mua semarang mua undip mua unnes mua udinus mua tembalang mua banyumanik mua unimus mua poltekkes mua polines https://t.co/jvMsRsIIf5",,,,,,,,,,,,,,,,,,,,,,"1621465013520326658","https://pbs.twimg.com/media/FoCZ0cTaYAEQgcs.jpg","photo","https://pbs.twimg.com/media/FoCZ02baIAABOxQ.jpg","photo","https://pbs.twimg.com/media/FoCZ1X0aMAAPHW9.jpg","photo",,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1621465013520326658",,,,,,,,,,,,,,,,,,,,,,,,,"199"
"1621419406592212993","2023-02-03T08:04:45.000Z","3","Kemenkumham Jateng – Udinus Bahas Nota Kesepahaman Tri Dharma Perguruan Tinggi
 https://t.co/helWF0IvSF https://t.co/N1B35Q6tvT",,,,,,,,,,,,,,,,,,,,,,"1621419406592212993","https://pbs.twimg.com/media/FoBwWmkaUAUlidX.jpg","photo",,,,,,,"0","3","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/kemenkumhamjtg/status/1621419406592212993","jateng.kemenkumham.go.id/pusat-informas…","https://jateng.kemenkumham.go.id/pusat-informasi/artikel/7862-kemenkumham-jateng-udinus-bahas-nota-kesepahaman-tri-dharma-perguruan-tinggi","https://t.co/helWF0IvSF",,,,,,,,,,,,,,,,,,,,,,"174"
"1621132670058242050","2023-02-02T13:05:22.000Z","0","SASA GWS HATI HATI CINLOK DGN MAS MAS UDINUS 🤭",,,,,,,,,,,,,,,,,,,,,,"1621132670058242050",,,,,,,,,"2","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/scoeria/status/1621132670058242050",,,,,,,,,,,,,,,,,,,,,,,,,"279"
"1621064943549419521","2023-02-02T09:16:23.000Z","0","@adibim Jatuhnya kyk udinus adalah universitas terbaik sekawasan tugu muda.",,,,,,,,,,,,,,,,,,,,,,"1621075043592863745",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/omrobby_/status/1621075043592863745",,,,,,,,,,"116652241","Bim ⚙️","adibim",,,,,,,,,,,,,"70"
"1620717949379280896","2023-02-01T10:48:40.000Z","0","@lalawadesta siapa suruh masuk udinus",,,,,,,,,,,,,,,,,,,,,,"1620735882730049536",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/jisungcapek/status/1620735882730049536",,,,,,,,,,,,,,,,,,,,,,,,,"119"
"1620379905073754113","2023-01-31T11:14:09.000Z","0","ini ga ada subsidi buat mahasiswa swasta?? nangis bgt harganya semahal itu 🥺 gada rencana kerjasama gt min @udinus_admisi sama @KAI121 🤓 https://t.co/DDCsEsZ9i3",,,,,,,,,,,,,,,,,,,,,,"1620379905073754113","https://pbs.twimg.com/media/Fny-7mgagAg9YUm.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/humankardus/status/1620379905073754113",,,,,,,,,,"576878804","Daftar Udinus","udinus_admisi","516165629","Kereta Api Indonesia","KAI121",,,,,,,,,,"90"
"1619907302097817600","2023-01-30T23:45:14.000Z","0","@alabacod Mon maap ni anak Udinus juga kaya kaya",,,,,,,,,,,,,,,,,,,,,,"1620206535468253185",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/_isirengginang/status/1620206535468253185",,,,,,,,,,"1106002707481935872","pekaaa","alabacod",,,,,,,,,,,,,"123"
"1620003363638345728","2023-01-30T10:17:54.000Z","0","Ndelok konco konco udinus wes do rampung sidang🫠",,,,,,,,,,,,,,,,,,,,,,"1620003363638345728",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/pejalanhandal/status/1620003363638345728",,,,,,,,,,,,,,,,,,,,,,,,,"59"
"1619947367553437697","2023-01-30T06:35:24.000Z","0","thanks kaka""cantik✨❤️
mua semarang mua undip mua udinus mua unnes mua tembalang mua banyumanik mua poltekkes mua unnes https://t.co/rEh0scFZnO",,,,,,,,,,,,,,,,,,,,,,"1619947367553437697","https://pbs.twimg.com/ext_tw_video_thumb/1619947328185696257/pu/img/cDNO5gkXKX0w1C2t.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1619947367553437697",,,,,,,,,,,,,,,,,,,,,,,,,"418"
"1619946892653363202","2023-01-30T06:33:31.000Z","0","UNDIP DAY ✨❤️
(30/01/2023)
alis no cukur, make up sesuai request 😍
available  untuk wisuda,prewedding,engagement,bridesmaid,etc
mua semarang mua undip mua unnes mua udinus mua poltekkes mua polines mua tembalang mua banyumanik https://t.co/oYuMJuaphD",,,,,,,,,,,,,,,,,,,,,,"1619946892653363202","https://pbs.twimg.com/media/Fns1G2AakAArEF1.jpg","photo","https://pbs.twimg.com/media/Fns1HNmaMAUSMn8.jpg","photo",,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/brushedbyaca/status/1619946892653363202",,,,,,,,,,,,,,,,,,,,,,,,,"486"
"1622503598100975616","2023-02-06T07:52:57.000Z","1","Siap siap untuk pengumuman PMDK 2 nanti pukul 18.00 WIB cek website :
- https://t.co/HHmbROFCGy (Semarang) 
- https://t.co/9cxTGKeTGM (Kediri)
lalu login ke https://t.co/4OVGK9svOJ

Good luck 😉 https://t.co/vqWFjlNOOV",,,,,,,,,,,,,,,,,,,,,,"1622503598100975616","https://pbs.twimg.com/media/FoRKbDQacAAIoZq.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/udinus_admisi/status/1622503598100975616","dinus.ac.id","http://dinus.ac.id","https://t.co/HHmbROFCGy","kediri.dinus.ac.id","http://kediri.dinus.ac.id","https://t.co/9cxTGKeTGM","apply.dinus.ac.id/status-pendaft…","http://apply.dinus.ac.id/status-pendaftaran","https://t.co/4OVGK9svOJ",,,,,,,,,,,,,,,,"95"
"1622367624926740480","2023-02-05T22:52:38.000Z","0","dipandangan gue semarang itu isinya kumuh, lawang sewu, unnes, undip, uin ws, kota lama, danau bsb, udinus, sama mall² pada kalanya ternyata setelah keliling² dari pojok ke pojok semarang itu bagus ya, gila indah banget kotanya, wah lah pokoknya",,,,,,,,,,,,,,,,,,,,,,"1622367624926740480",,,,,,,,,"0","1","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/lookita0_0/status/1622367624926740480",,,,,,,,,,,,,,,,,,,,,,,,,"147"
"1621835444148387840","2023-02-04T11:39:15.000Z","0","8 maret sisa 1 slot aja yu gercep slot rebutan ✨✨ mua smg mua semarang wisuda unnes wisuda undip mua unnes polines poltekkes upgris uin udinus unissula",,,,,,,,,,,,,,,,,,,,,,"1621835773996843009",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/sasasasyaaa/status/1621835773996843009",,,,,,,,,,,,,,,,,,,,,,,,,"289"
"1621835444148387840","2023-02-04T11:37:56.000Z","0","Wisuda unnes 9 maret 2023 full ya bestie 🙌🏾 mua semarang mua undip mua unnes mua smg mua wisuda semarang mua unissula mua udinus mua upgris mua poltekkes mua uin polines",,,,,,,,,,,,,,,,,,,,,,"1621835444148387840",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/sasasasyaaa/status/1621835444148387840",,,,,,,,,,,,,,,,,,,,,,,,,"353"
"1621432981842960384","2023-02-04T02:46:02.000Z","0","@RezaArinanda48 @UNSfess_ udinus ga ada kkn bang",,,,,,,,,,,,,,,,,,,,,,"1621701586253914112",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/blusukankoding/status/1621701586253914112",,,,,,,,,,"1402651353529286660","Reza Arinanda","RezaArinanda48","2340043838","lagi sedih","UNSfess_",,,,,,,,,,"93"
"1621395596669243392","2023-02-03T06:30:08.000Z","1","!dinusian kok sepi?",,,,,,,,,,,,,,,,,,,,,,"1621395596669243392",,,,,,,,,"3","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/MenfessUdinus/status/1621395596669243392",,,,,,,,,,,,,,,,,,,,,,,,,"636"
"1621299366358294529","2023-02-03T00:07:45.000Z","5","Informasi dan Pendaftran bisa langsung menghubungi no tertera ya gaes 😊

#gaysemarang #gaylokal #gaytembalang #gaygunungpati #gaysekaran #unnes #undip #udinus #gaydemak #gaykendal #gayungaran #moancowok #moancewek #moan #moaningcowo https://t.co/azTZsqXxga","gaysemarang","gaylokal","gaytembalang","gaygunungpati","gaysekaran","unnes","undip","udinus","gaydemak","gaykendal","gayungaran","moancowok","moancewek","moan","moaningcowo",,,,,,,"1621299366358294529","https://pbs.twimg.com/media/FoADLKRakAAbJy_.jpg","photo",,,,,,,"0","3","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/VCTSemarang/status/1621299366358294529",,,,,,,,,,,,,,,,,,,,,,,,,"4721"
"1620998014684000257","2023-02-02T04:16:24.000Z","0","@alabacod udinus pride",,,,,,,,,,,,,,,,,,,,,,"1620999552177438720",,,,,,,,,"1","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/hiiiarff__/status/1620999552177438720",,,,,,,,,,"1106002707481935872","pekaaa","alabacod",,,,,,,,,,,,,"90"
"1620695615805198338","2023-02-01T08:08:40.000Z","0","Egy balik ke Indonesia kayaknya gara gara kuliah di Udinus wkwk",,,,,,,,,,,,,,,,,,,,,,"1620695615805198338",,,,,,,,,"0","0","https://twitter.com/search?q=udinus&src=typed_query",,"https://twitter.com/unexpectedndoi/status/1620695615805198338",,,,,,,,,,,,,,,,,,,,,,,,,"80"
